Merchant Name,Merchant ID,Store Name,Store ID,Updated On,Created On,Type,Category,Subcategory,Status,Transaction ID,Linked Transaction ID,Partner transaction ID 1,Partner transaction ID 2,Long Order ID,Short Order ID,Booking ID,Order Channel,Order Type,Payment Method,Receiving account / Source of fund,Terminal ID,Channel,Offer Type,Grab Fee (%),Points Multiplier,Points Issued,Settlement ID,Transfer Date,Amount,Tax on Order Value,Restaurant Packaging Charge,Non-Member Fee,Restaurant Service Charge,Offer,Discount (Merchant-Funded),Delivery Fee Discount (Merchant-Funded),Delivery Charge (Grab Online Store),Delivery Charge (Merchant Delivery),GrabExpress Delivery Service Fee,Net Sales,Net MDR,Tax on MDR,Grab Fee,Marketing success fee,Delivery Commission,Channel Commission,Order commission,Step-up commission,GrabKitchen Commission,GrabKitchen Other Commission,Withholding Tax,Total,Tax on MDR (%),Delivery Commission (%),Channel Commission (%),Order Commission (%),"Tax on GrabFood/GrabMart commission, adjustments, ads",Tax on Total GrabKitchen Commission,Cancellation Reason,Cancelled by,Reason for Refund,Description,Incident group,Incident alias,Customer refund Item,Appeal link,Appeal status
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Pajajaran,97a77a46-3fbc-4a25-9c84-ba0a1ed05b9a,10 Jul 2026 2:06 PM,10 Jul 2026 1:37 PM,GrabFood,Payment ,,Transferred,34709653217,,,,001648678369-C8BZNYCEEGJJN6,GF-259,A-9IMLIOUGX62CAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDK5INMUFNE,11 Jul 2026 3:00 AM,105000,0,0,,0,,-36225,0,,0,0,68775,,,,0,,,-13755,0,0,0,0,55020,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Empang,c7bb6c82-527a-457c-9472-fa22669e0b46,10 Jul 2026 9:31 PM,10 Jul 2026 8:55 PM,GrabFood,Payment ,,Transferred,34717648474,,,,001844235946-C8BZVF4AE7MXJA,GF-845,A-9INTMOHGW5MGAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDTTMNQ2EVU,11 Jul 2026 2:48 AM,51000,0,0,,0,,-14076,0,,0,0,36924,,,,0,,,-7384.8,0,0,0,0,29539.2,,,,,-105.12,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Empang,c7bb6c82-527a-457c-9472-fa22669e0b46,10 Jul 2026 9:22 PM,10 Jul 2026 9:07 PM,GrabFood,Payment ,,Transferred,34717501091,,,,001597427294-C8BZVKDBN6UBEX,GF-899,A-9INUPVMGX452AV,GrabFood app & web,Auto-Paid,Cash,,,,,,,,SIDTTMNQ2EVU,11 Jul 2026 2:48 AM,39000,0,0,,0,,-8850,0,,0,0,30150,,,,0,,,-6030,0,0,0,0,24120,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Empang,c7bb6c82-527a-457c-9472-fa22669e0b46,10 Jul 2026 9:08 PM,10 Jul 2026 8:04 PM,GrabFood,Payment ,,Transferred,34717258673,,,,00189459836-C8BZUBXURJEZEJ,GF-686,A-9INPXT4GX9UFAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDTTMNQ2EVU,11 Jul 2026 2:48 AM,36000,0,0,,0,,-8850,0,,0,0,27150,,,,0,,,-5430,0,0,0,0,21720,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Empang,c7bb6c82-527a-457c-9472-fa22669e0b46,10 Jul 2026 8:51 PM,10 Jul 2026 8:29 PM,GrabFood,Payment ,,Transferred,34716973857,,,,00142966648-C8BZVAMKPA2FAN,GF-027,A-9INRA2FWWK3BAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDTTMNQ2EVU,11 Jul 2026 2:48 AM,42000,0,0,,0,,-8850,0,,0,0,33150,,,,0,,,-6630,0,0,0,0,26520,,,,,-47.57,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Empang,c7bb6c82-527a-457c-9472-fa22669e0b46,10 Jul 2026 8:50 PM,10 Jul 2026 8:12 PM,GrabFood,Payment ,,Transferred,34716963681,,,,001937847764-C8BZUEKUBB2JL2,GF-784,A-9INPNBNWW5MGAV,GrabFood app & web,Auto-Paid,Cash,,,,,,,,SIDTTMNQ2EVU,11 Jul 2026 2:48 AM,41000,0,0,,0,,-11316,0,,0,0,29684,,,,0,,,-5936.8,0,0,0,0,23747.2,,,,,-84.51,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Empang,c7bb6c82-527a-457c-9472-fa22669e0b46,10 Jul 2026 8:31 PM,10 Jul 2026 8:09 PM,GrabFood,Payment ,,Transferred,34716616971,,,,00105036091-C8BZUCNGTX6BNT,GF-549,A-9INPGA9GXXWCAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDTTMNQ2EVU,11 Jul 2026 2:48 AM,51000,0,0,,0,,-14076,0,,0,0,36924,,,,0,,,-7384.8,0,0,0,0,29539.2,,,,,-105.12,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Empang,c7bb6c82-527a-457c-9472-fa22669e0b46,10 Jul 2026 7:35 PM,10 Jul 2026 7:05 PM,GrabFood,Payment ,,Transferred,34715507941,,,,00165217865-C8BZTXLBEABTVT,GF-652,A-9INJKHFGWJRPAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDTTMNQ2EVU,11 Jul 2026 2:48 AM,96000,0,0,,0,,-26496,0,,0,0,69504,,,,0,,,-13900.8,0,0,0,0,55603.2,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Empang,c7bb6c82-527a-457c-9472-fa22669e0b46,10 Jul 2026 6:40 PM,10 Jul 2026 6:17 PM,GrabFood,Payment ,,Transferred,34714317705,,,,001395084932-C8BZTJUHE3MBTN,GF-516,A-9INF68FGWD8TAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDTTMNQ2EVU,11 Jul 2026 2:48 AM,57000,0,0,,0,,-15732,0,,0,0,41268,,,,0,,,-8253.6,0,0,0,0,33014.4,,,,,-117.49,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Empang,c7bb6c82-527a-457c-9472-fa22669e0b46,10 Jul 2026 6:09 PM,10 Jul 2026 5:26 PM,GrabFood,Payment ,,Transferred,34713669523,,,,001561042849-C8BZSET2WAEYBA,GF-444,A-9INAJSHWWLHQAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDTTMNQ2EVU,11 Jul 2026 2:48 AM,41000,0,0,,0,,-11316,0,,0,0,29684,,,,0,,,-5936.8,0,0,0,0,23747.2,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Empang,c7bb6c82-527a-457c-9472-fa22669e0b46,10 Jul 2026 4:41 PM,10 Jul 2026 4:00 PM,GrabFood,Payment ,,Transferred,34712088890,,,,001632092258-C8BZRTBUCBU2WE,GF-770,A-9IN2MXVGW43DAV,GrabFood app & web,Auto-Paid,Cash,,,,,,,,SIDTTMNQ2EVU,11 Jul 2026 2:48 AM,36000,0,0,,0,,-8850,0,,0,0,27150,,,,0,,,-5430,0,0,0,0,21720,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Empang,c7bb6c82-527a-457c-9472-fa22669e0b46,10 Jul 2026 3:54 PM,10 Jul 2026 3:28 PM,GrabFood,Payment ,,Transferred,34711371099,,,,001665358939-C8BZRJJXTKJUJA,GF-321,A-9IMVOFOW3XWCAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDTTMNQ2EVU,11 Jul 2026 2:48 AM,41000,0,0,,0,,-11316,0,,0,0,29684,,,,0,,,-5936.8,0,0,0,0,23747.2,,,,,-84.51,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Empang,c7bb6c82-527a-457c-9472-fa22669e0b46,10 Jul 2026 2:54 PM,10 Jul 2026 2:04 PM,GrabFood,Payment ,,Transferred,34710451431,,,,00158677672-C8BZN6DYVAVVGJ,GF-905,A-9IMO33UW5WTQAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDTTMNQ2EVU,11 Jul 2026 2:48 AM,41000,0,0,,0,,-11316,0,,0,0,29684,,,,0,,,-5936.8,0,0,0,0,23747.2,,,,,-84.51,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - BCC (Bukit Cimanggu City),a22b5df8-62ac-479a-946b-1e89b2e23d36,10 Jul 2026 9:06 PM,10 Jul 2026 8:36 PM,GrabFood,Payment ,,Transferred,34717229267,,,,00187060246-C8BZVBTWG76VUA,GF-992,A-9INRVNNGX9UFAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDX2NPMCQXS,11 Jul 2026 2:48 AM,90000,0,0,,0,,-24840,0,,0,0,65160,,,,0,,,-13032,0,0,0,0,52128,,,,,-185.51,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - BCC (Bukit Cimanggu City),a22b5df8-62ac-479a-946b-1e89b2e23d36,10 Jul 2026 8:44 PM,10 Jul 2026 8:22 PM,GrabFood,Payment ,,Transferred,34716858190,,,,001482854118-C8BZUF3KR2UCKE,GF-207,A-9INQKJ3GWHWRAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDX2NPMCQXS,11 Jul 2026 2:48 AM,77000,0,0,,0,,-21252,0,,0,0,55748,,,,0,,,-11149.6,0,0,0,0,44598.4,,,,,-158.72,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - BCC (Bukit Cimanggu City),a22b5df8-62ac-479a-946b-1e89b2e23d36,10 Jul 2026 8:33 PM,10 Jul 2026 8:06 PM,GrabFood,Payment ,,Transferred,34716661667,,,,001836354435-C8BZUB6FJLEHT6,GF-371,A-9INP7WEGW2XSAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDX2NPMCQXS,11 Jul 2026 2:48 AM,51000,0,0,,0,,0,0,,0,0,51000,,,,0,,,-10200,0,0,0,0,40800,,,,,-1010.81,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - BCC (Bukit Cimanggu City),a22b5df8-62ac-479a-946b-1e89b2e23d36,10 Jul 2026 8:29 PM,10 Jul 2026 8:09 PM,GrabFood,Payment ,,Transferred,34716585458,,,,00189893957-C8BZUCMFRA5EG2,GF-453,A-9INPFS7WWBMIAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDX2NPMCQXS,11 Jul 2026 2:48 AM,62000,0,0,,0,,-17112,0,,0,0,44888,,,,0,,,-8977.6,0,0,0,0,35910.4,,,,,-127.8,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - BCC (Bukit Cimanggu City),a22b5df8-62ac-479a-946b-1e89b2e23d36,10 Jul 2026 8:15 PM,10 Jul 2026 7:59 PM,GrabFood,Payment ,,Transferred,34716317904,,,,00105533899-C8BZUA4VECK3CE,GF-588,A-9INOHAMGWHWRAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDX2NPMCQXS,11 Jul 2026 2:48 AM,52000,0,0,,0,,-14352,0,,0,0,37648,,,,0,,,-7529.6,0,0,0,0,30118.4,,,,,-107.19,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - BCC (Bukit Cimanggu City),a22b5df8-62ac-479a-946b-1e89b2e23d36,10 Jul 2026 7:39 PM,10 Jul 2026 6:46 PM,GrabFood,Payment ,,Transferred,34715590391,,,,001119230524-C8BZTRMYAYDJJ2,GF-974,A-9INHRJCWW7SRAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDX2NPMCQXS,11 Jul 2026 2:48 AM,57000,0,0,,0,,-15732,0,,0,0,41268,,,,0,,,-8253.6,0,0,0,0,33014.4,,,,,-117.49,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - BCC (Bukit Cimanggu City),a22b5df8-62ac-479a-946b-1e89b2e23d36,10 Jul 2026 7:29 PM,10 Jul 2026 6:56 PM,GrabFood,Payment ,,Transferred,34715387428,,,,001746562540-C8BZTUNVRNLYKE,GF-946,A-9INIPOFGWLHQAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDX2NPMCQXS,11 Jul 2026 2:48 AM,41000,0,0,,0,,-8850,0,,0,0,32150,,,,0,,,-6430,0,0,0,0,25720,,,,,-27.75,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - BCC (Bukit Cimanggu City),a22b5df8-62ac-479a-946b-1e89b2e23d36,10 Jul 2026 7:06 PM,10 Jul 2026 6:33 PM,GrabFood,Payment ,,Transferred,34714886064,,,,00133591790-C8BZTNNHAZBJSA,GF-209,A-9INGL44WX4WQAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDX2NPMCQXS,11 Jul 2026 2:48 AM,62000,0,0,,0,,-17112,0,,0,0,44888,,,,0,,,-8977.6,0,0,0,0,35910.4,,,,,-127.8,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - BCC (Bukit Cimanggu City),a22b5df8-62ac-479a-946b-1e89b2e23d36,10 Jul 2026 6:17 PM,10 Jul 2026 5:38 PM,GrabFood,Payment ,,Transferred,34713832685,,,,001328346871-C8BZSGKJGUXZTN,GF-667,A-9INBMWDWWODKAV,GrabFood app & web,Auto-Paid,Cash,,,,,,,,SIDX2NPMCQXS,11 Jul 2026 2:48 AM,39000,0,0,,0,,-8850,0,,0,0,30150,,,,0,,,-6030,0,0,0,0,24120,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - BCC (Bukit Cimanggu City),a22b5df8-62ac-479a-946b-1e89b2e23d36,10 Jul 2026 5:58 PM,10 Jul 2026 5:29 PM,GrabFood,Payment ,,Transferred,34713455154,,,,00153166374-C8BZSE6YJZLBL2,GF-674,A-9INARVOGWK3BAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDX2NPMCQXS,11 Jul 2026 2:48 AM,141000,0,0,,0,,-48645,0,,0,0,92355,,,,0,,,-18471,0,0,0,0,73884,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - BCC (Bukit Cimanggu City),a22b5df8-62ac-479a-946b-1e89b2e23d36,10 Jul 2026 4:56 PM,10 Jul 2026 4:15 PM,GrabFood,Payment ,,Transferred,34712336717,,,,00131812574-C8BZRVJBAELVJX,GF-562,A-9IN4X5GWXWTQAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDX2NPMCQXS,11 Jul 2026 2:48 AM,41000,0,0,,0,,-8850,0,,0,0,32150,,,,0,,,-6430,0,0,0,0,25720,,,,,-27.75,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - BCC (Bukit Cimanggu City),a22b5df8-62ac-479a-946b-1e89b2e23d36,10 Jul 2026 4:27 PM,10 Jul 2026 4:01 PM,GrabFood,Payment ,,Transferred,34711880945,,,,00138889458-C8BZRTJXLTJZRX,GF-449,A-9IN2Q4AGW23EAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDX2NPMCQXS,11 Jul 2026 2:48 AM,41000,0,0,,0,,-11316,0,,0,0,29684,,,,0,,,-5936.8,0,0,0,0,23747.2,,,,,-84.51,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - BCC (Bukit Cimanggu City),a22b5df8-62ac-479a-946b-1e89b2e23d36,10 Jul 2026 3:24 PM,10 Jul 2026 2:56 PM,GrabFood,Payment ,,Transferred,34710929049,,,,0010868370-C8BZRATBAU6ETT,GF-902,A-9IMSRXGGX452AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDX2NPMCQXS,11 Jul 2026 2:48 AM,210000,0,0,,0,,-72450,0,,0,0,137550,,,,0,,,-27510,0,0,0,0,110040,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - BCC (Bukit Cimanggu City),a22b5df8-62ac-479a-946b-1e89b2e23d36,10 Jul 2026 2:48 PM,10 Jul 2026 2:29 PM,GrabFood,Payment ,,Transferred,34710372636,,,,00144160457-C8BZPBLUCCD2CX,GF-907,A-9IMQAFFWWLQRAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDX2NPMCQXS,11 Jul 2026 2:48 AM,51000,0,0,,0,,-14076,0,,0,0,36924,,,,0,,,-7384.8,0,0,0,0,29539.2,,,,,-105.12,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - BCC (Bukit Cimanggu City),a22b5df8-62ac-479a-946b-1e89b2e23d36,10 Jul 2026 2:07 PM,10 Jul 2026 1:46 PM,GrabFood,Payment ,,Transferred,34709666341,,,,001756097454-C8BZN2AUA3VEUA,GF-074,A-9IMMEELWWQ4JAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDX2NPMCQXS,11 Jul 2026 2:48 AM,58000,0,0,,0,,-16008,0,,0,0,41992,,,,0,,,-8398.4,0,0,0,0,33593.6,,,,,-119.55,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - BCC (Bukit Cimanggu City),a22b5df8-62ac-479a-946b-1e89b2e23d36,10 Jul 2026 1:19 PM,10 Jul 2026 1:15 PM,GrabFood,,,Cancelled,,,,,00148677690-C8BZNTK1UEL2GE,GF-445F,A-9IMJJWWW222EAV,,Not Paid,Cashless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,WAITED_TOO_LONG,Customer,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Ruko Peninsula,9ecbd28b-5693-4c4b-a277-8f9c5af275d7,9 Jul 2026 6:27 PM,9 Jul 2026 6:27 PM,GrabFood,,,Cancelled,,,,,00161205750-C8BYV3CGEBXAFA,GF-936,A-9IJC9NKWX37CAV,,Not Paid,Cashless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Kami sangat sibuk sekarang,Merchant,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Ruko Peninsula,9ecbd28b-5693-4c4b-a277-8f9c5af275d7,9 Jul 2026 1:50 PM,9 Jul 2026 1:49 PM,GrabFood,,,Cancelled,,,,,001807198263-C8BYSF5ZNF3VWE,GF-824,A-9IIIRPAGWVLOAV,,Not Paid,Cashless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Kami sangat sibuk sekarang,Merchant,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Jatiasih,524e9512-d8e0-47c5-8f31-ba96eba18527,9 Jul 2026 2:30 PM,9 Jul 2026 2:03 PM,GrabFood,Payment ,,Transferred,34691988591,,,,001611276019-C8BYTBNDVZDAJA,GF-464,A-9IIK36PGWQMVAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SID7MBSAJOLI,10 Jul 2026 2:54 AM,36000,0,0,,0,,0,0,,0,0,36000,,,,0,,,-7200,0,0,0,0,28800,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Rangkapanjaya Baru,2b246d96-e506-47f5-b4e2-8e5c68276ed1,9 Jul 2026 9:41 PM,9 Jul 2026 9:11 PM,GrabFood,Payment ,,Transferred,34699608227,,,,001221768028-C8BZA2WKAGMEG6,GF-836,A-9IJR9BLGW7V8AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDNCQYF6HPP,10 Jul 2026 2:48 AM,51000,0,0,,0,,-14076,0,,0,0,36924,,,,0,,,-7384.8,0,0,0,0,29539.2,,,,,-105.12,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Rangkapanjaya Baru,2b246d96-e506-47f5-b4e2-8e5c68276ed1,9 Jul 2026 8:43 PM,9 Jul 2026 8:20 PM,GrabFood,Payment ,,Transferred,34698691272,,,,0013719666-C8BZANUBEJ6UPA,GF-161,A-9IJMKHHWXBXKAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDNCQYF6HPP,10 Jul 2026 2:48 AM,45000,0,0,,0,,-12420,0,,0,0,32580,,,,0,,,-6516,0,0,0,0,26064,,,,,-92.76,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Ciseeng,bc5e056d-d36f-4721-a7e5-41837fa878e0,9 Jul 2026 8:02 PM,9 Jul 2026 7:11 PM,GrabFood,Payment ,,Transferred,34697933115,,,,001813502836-C8BYWEDWTFVKLT,GF-694,A-9IJGAH8GWVLOAV,GrabFood app & web,Auto-Paid,Cash,,,,,,,,SIDQXGED2VIT,10 Jul 2026 2:39 AM,36000,0,0,,0,,-8850,0,,0,0,27150,,,,0,,,-5430,0,0,0,0,21720,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Ciseeng,bc5e056d-d36f-4721-a7e5-41837fa878e0,9 Jul 2026 4:34 PM,9 Jul 2026 3:39 PM,GrabFood,Payment ,,Transferred,34693864445,,,,00184315575-C8BYT25UGUVFCE,GF-227,A-9IISTPKGWEBCAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDQXGED2VIT,10 Jul 2026 2:39 AM,104000,0,0,,0,,-35880,0,,0,0,68120,,,,0,,,-13624,0,0,0,0,54496,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kalisari,56fac3b8-0020-4534-96e4-14814896905b,9 Jul 2026 9:27 PM,9 Jul 2026 8:52 PM,GrabFood,Payment ,,Transferred,34699411434,,,,00166191184-C8BZAXLGLUNFV2,GF-107,A-9IJPIHPGWCXFAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDSMBV8NBEV,10 Jul 2026 2:47 AM,45000,0,0,,0,,-12420,0,,0,0,32580,,,,0,,,-6516,0,0,0,0,26064,,,,,-92.76,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kalisari,56fac3b8-0020-4534-96e4-14814896905b,9 Jul 2026 7:07 PM,9 Jul 2026 6:49 PM,GrabFood,Payment ,,Transferred,34696803661,,,,001603360290-C8BYV76EBB3KEX,GF-038,A-9IJEBJ9GWJ89AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDSMBV8NBEV,10 Jul 2026 2:47 AM,39000,0,0,,0,,-8850,0,,0,0,30150,,,,0,,,-6030,0,0,0,0,24120,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kalisari,56fac3b8-0020-4534-96e4-14814896905b,9 Jul 2026 3:04 PM,9 Jul 2026 2:47 PM,GrabFood,Payment ,,Transferred,34692525730,,,,001371864719-C8BYTNVJSE6AAJ,GF-922,A-9IIO5QKGW7V8AV,GrabFood app & web,Auto-Paid,Cash,,,,,,,,SIDSMBV8NBEV,10 Jul 2026 2:47 AM,45000,0,0,,0,,-12420,0,,0,0,32580,,,,0,,,-6516,0,0,0,0,26064,,,,,-92.76,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Jagakarsa,31e5c667-a8a3-4cd8-bed7-0b799306987c,9 Jul 2026 9:28 PM,9 Jul 2026 8:57 PM,GrabFood,Payment ,,Transferred,34699418471,,,,001910526238-C8BZAYBZG7BXJA,GF-023,A-9IJQWMMWWRL3AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDJQQFDOKIY,10 Jul 2026 2:39 AM,66000,0,0,,0,,-18216,0,,0,0,47784,,,,0,,,-9556.8,0,0,0,0,38227.2,,,,,-136.04,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Jagakarsa,31e5c667-a8a3-4cd8-bed7-0b799306987c,9 Jul 2026 8:49 PM,9 Jul 2026 7:43 PM,GrabFood,Payment ,,Transferred,34698787859,,,,001371687695-C8BZAEBUC7TARX,GF-859,A-9IJJA5WGWN8PAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDJQQFDOKIY,10 Jul 2026 2:39 AM,70000,0,0,,0,,-19320,0,,0,0,50680,,,,0,,,-10136,0,0,0,0,40544,,,,,-144.29,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Jagakarsa,31e5c667-a8a3-4cd8-bed7-0b799306987c,9 Jul 2026 6:02 PM,9 Jul 2026 5:02 PM,GrabFood,Payment ,,Transferred,34695421195,,,,001770130090-C8BYVE4BWGK3LT,GF-163,A-9IJ4GG8WXE5BAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDJQQFDOKIY,10 Jul 2026 2:39 AM,41000,0,0,,0,,-8850,0,,0,0,32150,,,,0,,,-6430,0,0,0,0,25720,,,,,-27.75,0,,,,,,,,,
